identifier,constant,rating,age,yearsmarried,number_of_children,religiousness,education,not_used_1,occupation,husband_occupation,extramarital_time_per_year,not_used_2,not_used_3
11351.0,1.0,3.0,22.0,2.5,2.0,3.0,12.0,9.0,3.0,2.0,0.0,0.0,1.0
11352.0,1.0,4.0,42.0,23.0,3.0,2.0,14.0,14.0,3.0,4.0,0.0,0.0,1.0
11354.0,1.0,4.0,22.0,2.5,0.0,2.0,16.0,6.5,3.0,1.0,0.0,0.0,1.0
11360.0,1.0,5.0,22.0,2.5,0.0,2.0,14.0,20.0,3.0,3.0,0.0,0.0,1.0
11370.0,1.0,5.0,27.0,6.0,0.0,1.0,17.0,40.0,4.0,5.0,0.0,0.0,1.0
11371.0,1.0,5.0,32.0,13.0,2.0,3.0,14.0,14.0,2.0,2.0,0.0,0.0,1.0
11379.0,1.0,5.0,17.5,2.5,0.0,4.0,12.0,4.0,3.0,1.0,0.0,0.0,1.0
11381.0,1.0,5.0,42.0,23.0,5.5,4.0,14.0,40.0,4.0,6.0,0.0,0.0,1.0
11388.0,1.0,5.0,37.0,13.0,2.0,3.0,16.0,40.0,4.0,4.0,0.0,0.0,1.0
11401.0,1.0,4.0,32.0,16.5,3.0,3.0,14.0,40.0,2.0,6.0,0.0,0.0,1.0
11403.0,1.0,2.0,17.5,2.5,1.0,3.0,14.0,6.5,3.0,2.0,0.0,0.0,1.0
11405.0,1.0,4.0,22.0,2.5,0.0,3.0,16.0,20.0,4.0,4.0,0.0,0.0,1.0
11411.0,1.0,5.0,22.0,2.5,0.0,2.0,14.0,20.0,5.0,5.0,0.0,0.0,1.0
11412.0,1.0,3.0,32.0,6.0,1.0,2.0,14.0,20.0,5.0,4.0,0.0,0.0,1.0
11415.0,1.0,4.0,27.0,2.5,0.0,2.0,16.0,11.5,4.0,1.0,0.0,0.0,1.0
11417.0,1.0,3.0,42.0,13.0,0.0,3.0,14.0,20.0,4.0,5.0,0.0,0.0,1.0
11420.0,1.0,5.0,27.0,9.0,2.0,4.0,14.0,11.5,5.0,4.0,0.0,0.0,1.0
11423.0,1.0,3.0,22.0,2.5,0.0,2.0,14.0,11.5,3.0,2.0,0.0,0.0,1.0
11424.0,1.0,5.0,32.0,6.0,1.0,4.0,16.0,20.0,4.0,5.0,0.0,0.0,1.0
11425.0,1.0,5.0,32.0,13.0,2.0,3.0,16.0,20.0,4.0,4.0,0.0,0.0,1.0
11435.0,1.0,3.0,22.0,6.0,1.0,3.0,12.0,20.0,3.0,4.0,0.0,0.0,1.0
11437.0,1.0,5.0,27.0,2.5,0.0,2.0,17.0,20.0,6.0,6.0,0.0,0.0,1.0
11444.0,1.0,5.0,22.0,6.0,1.0,2.0,14.0,14.0,4.0,4.0,0.0,0.0,1.0
11448.0,1.0,5.0,22.0,6.0,0.0,3.0,12.0,11.5,5.0,4.0,0.0,0.0,1.0
11460.0,1.0,4.0,27.0,6.0,0.0,4.0,17.0,20.0,4.0,5.0,0.0,0.0,1.0
11464.0,1.0,4.0,27.0,2.5,0.0,2.0,14.0,20.0,3.0,6.0,0.0,0.0,1.0
11474.0,1.0,5.0,22.0,2.5,2.0,3.0,14.0,9.0,4.0,4.0,0.0,0.0,1.0
11476.0,1.0,4.0,22.0,2.5,0.0,2.0,12.0,11.5,3.0,3.0,0.0,0.0,1.0
11477.0,1.0,5.0,27.0,2.5,0.0,4.0,16.0,20.0,5.0,2.0,0.0,0.0,1.0
11480.0,1.0,4.0,22.0,2.5,0.0,3.0,14.0,6.5,3.0,1.0,0.0,0.0,1.0
11485.0,1.0,4.0,37.0,16.5,5.5,3.0,14.0,9.0,2.0,4.0,0.0,0.0,1.0
11487.0,1.0,5.0,22.0,2.5,1.0,2.0,12.0,6.5,5.0,2.0,0.0,0.0,1.0
11490.0,1.0,4.0,22.0,2.5,0.0,2.0,14.0,14.0,5.0,5.0,0.0,0.0,1.0
11491.0,1.0,5.0,42.0,23.0,5.5,4.0,17.0,14.0,4.0,6.0,0.0,0.0,1.0
11493.0,1.0,5.0,22.0,2.5,0.0,3.0,14.0,20.0,3.0,3.0,0.0,0.0,1.0
11496.0,1.0,4.0,32.0,13.0,1.0,3.0,20.0,11.5,6.0,5.0,0.0,0.0,1.0
11497.0,1.0,5.0,22.0,2.5,0.0,2.0,12.0,40.0,3.0,4.0,0.0,0.0,1.0
11498.0,1.0,5.0,27.0,9.0,2.0,2.0,14.0,14.0,3.0,4.0,0.0,0.0,1.0
11501.0,1.0,5.0,32.0,16.5,2.0,4.0,14.0,14.0,5.0,4.0,0.0,0.0,1.0
11502.0,1.0,5.0,27.0,9.0,3.0,3.0,14.0,20.0,3.0,2.0,0.0,0.0,1.0
11512.0,1.0,5.0,32.0,13.0,2.0,2.0,14.0,20.0,3.0,6.0,0.0,0.0,1.0
11514.0,1.0,4.0,37.0,16.5,3.0,3.0,14.0,20.0,5.0,4.0,0.0,0.0,1.0
11519.0,1.0,4.0,27.0,6.0,1.0,3.0,14.0,9.0,3.0,4.0,0.0,0.0,1.0
11523.0,1.0,4.0,27.0,6.0,2.0,3.0,16.0,9.0,4.0,2.0,0.0,0.0,1.0
11527.0,1.0,4.0,22.0,2.5,0.0,3.0,14.0,6.5,3.0,4.0,0.0,0.0,1.0
11537.0,1.0,4.0,17.5,0.5,0.0,3.0,12.0,14.0,3.0,4.0,0.0,0.0,1.0
11544.0,1.0,5.0,17.5,0.5,0.0,3.0,12.0,6.5,3.0,1.0,0.0,0.0,1.0
11548.0,1.0,5.0,22.0,2.5,0.0,1.0,14.0,11.5,3.0,2.0,0.0,0.0,1.0
11561.0,1.0,5.0,32.0,16.5,2.0,2.0,12.0,14.0,3.0,5.0,0.0,0.0,1.0
11564.0,1.0,5.0,42.0,23.0,3.0,3.0,17.0,40.0,4.0,5.0,0.0,0.0,1.0
11565.0,1.0,5.0,22.0,2.5,1.0,4.0,12.0,11.5,5.0,4.0,0.0,0.0,1.0
11568.0,1.0,4.0,27.0,6.0,1.0,3.0,14.0,20.0,3.0,4.0,0.0,0.0,1.0
11569.0,1.0,3.0,22.0,2.5,0.0,2.0,12.0,4.0,3.0,3.0,0.0,0.0,1.0
11574.0,1.0,5.0,22.0,2.5,0.0,3.0,16.0,11.5,2.0,5.0,0.0,0.0,1.0
11579.0,1.0,5.0,17.5,2.5,0.0,3.0,12.0,4.0,2.0,1.0,0.0,0.0,1.0
11580.0,1.0,4.0,17.5,2.5,0.0,3.0,12.0,6.5,2.0,4.0,0.0,0.0,1.0
11582.0,1.0,5.0,27.0,2.5,0.0,4.0,12.0,20.0,3.0,6.0,0.0,0.0,1.0
11594.0,1.0,5.0,22.0,2.5,0.0,3.0,16.0,20.0,4.0,5.0,0.0,0.0,1.0
11595.0,1.0,4.0,42.0,23.0,3.0,1.0,14.0,20.0,5.0,4.0,0.0,0.0,1.0
11599.0,1.0,5.0,42.0,23.0,2.0,3.0,14.0,11.5,5.0,5.0,0.0,0.0,1.0
11602.0,1.0,4.0,22.0,6.0,2.0,2.0,12.0,11.5,3.0,4.0,0.0,0.0,1.0
11604.0,1.0,4.0,32.0,13.0,2.0,3.0,16.0,40.0,5.0,2.0,0.0,0.0,1.0
11608.0,1.0,4.0,37.0,16.5,3.0,3.0,14.0,20.0,4.0,4.0,0.0,0.0,1.0
11609.0,1.0,5.0,32.0,16.5,5.5,4.0,12.0,6.5,3.0,4.0,0.0,0.0,1.0
11610.0,1.0,4.0,32.0,9.0,1.0,2.0,12.0,40.0,2.0,3.0,0.0,0.0,1.0
11612.0,1.0,5.0,22.0,2.5,0.0,4.0,14.0,6.5,1.0,2.0,0.0,0.0,1.0
11621.0,1.0,5.0,17.5,2.5,0.0,3.0,14.0,9.0,4.0,1.0,0.0,0.0,1.0
11628.0,1.0,5.0,22.0,2.5,0.0,3.0,12.0,9.0,3.0,4.0,0.0,0.0,1.0
11630.0,1.0,5.0,27.0,2.5,0.0,2.0,16.0,20.0,5.0,5.0,0.0,0.0,1.0
11632.0,1.0,5.0,27.0,6.0,1.0,4.0,14.0,11.5,3.0,3.0,0.0,0.0,1.0
11635.0,1.0,5.0,32.0,13.0,2.0,4.0,14.0,20.0,3.0,4.0,0.0,0.0,1.0
11637.0,1.0,3.0,37.0,16.5,5.5,3.0,12.0,14.0,2.0,4.0,0.0,0.0,1.0
11640.0,1.0,3.0,32.0,9.0,3.0,3.0,16.0,20.0,4.0,5.0,0.0,0.0,1.0
11641.0,1.0,5.0,27.0,2.5,0.0,2.0,16.0,20.0,4.0,6.0,0.0,0.0,1.0
11647.0,1.0,5.0,32.0,16.5,3.0,2.0,12.0,20.0,3.0,2.0,0.0,0.0,1.0
11654.0,1.0,5.0,27.0,0.5,0.0,4.0,17.0,20.0,4.0,4.0,0.0,0.0,1.0
11664.0,1.0,4.0,22.0,6.0,1.0,2.0,16.0,11.5,4.0,4.0,0.0,0.0,1.0
11667.0,1.0,4.0,22.0,0.5,0.0,3.0,14.0,6.5,3.0,2.0,0.0,0.0,1.0
11671.0,1.0,5.0,22.0,6.0,3.0,1.0,12.0,11.5,4.0,4.0,0.0,0.0,1.0
11679.0,1.0,4.0,22.0,0.5,0.0,3.0,14.0,11.5,2.0,4.0,0.0,0.0,1.0
11683.0,1.0,5.0,22.0,2.5,1.0,3.0,14.0,11.5,3.0,5.0,0.0,0.0,1.0
11684.0,1.0,3.0,37.0,23.0,5.5,3.0,16.0,40.0,4.0,6.0,0.0,0.0,1.0
11692.0,1.0,2.0,22.0,2.5,0.0,3.0,14.0,6.5,3.0,2.0,0.0,0.0,1.0
11695.0,1.0,5.0,27.0,9.0,1.0,1.0,14.0,9.0,4.0,4.0,0.0,0.0,1.0
11696.0,1.0,5.0,22.0,2.5,0.0,2.0,12.0,9.0,2.0,3.0,0.0,0.0,1.0
11697.0,1.0,3.0,37.0,16.5,3.0,1.0,16.0,20.0,3.0,6.0,0.0,0.0,1.0
11698.0,1.0,3.0,27.0,2.5,1.0,2.0,14.0,20.0,2.0,4.0,0.0,0.0,1.0
11704.0,1.0,4.0,42.0,23.0,2.0,3.0,14.0,20.0,4.0,5.0,0.0,0.0,1.0
11711.0,1.0,3.0,27.0,2.5,2.0,2.0,14.0,14.0,4.0,4.0,0.0,0.0,1.0
11712.0,1.0,4.0,22.0,2.5,0.0,1.0,14.0,14.0,5.0,4.0,0.0,0.0,1.0
11715.0,1.0,5.0,22.0,0.5,0.0,3.0,16.0,40.0,4.0,2.0,0.0,0.0,1.0
11719.0,1.0,4.0,27.0,6.0,2.0,1.0,16.0,20.0,4.0,4.0,0.0,0.0,1.0
11722.0,1.0,4.0,22.0,6.0,1.0,2.0,12.0,20.0,2.0,5.0,0.0,0.0,1.0
11724.0,1.0,5.0,32.0,13.0,3.0,3.0,16.0,11.5,4.0,4.0,0.0,0.0,1.0
11728.0,1.0,4.0,32.0,16.5,1.0,3.0,12.0,20.0,4.0,2.0,0.0,0.0,1.0
11729.0,1.0,5.0,27.0,2.5,0.0,4.0,12.0,20.0,3.0,5.0,0.0,0.0,1.0
11731.0,1.0,5.0,17.5,2.5,1.0,1.0,12.0,9.0,3.0,4.0,0.0,0.0,1.0
11747.0,1.0,5.0,22.0,2.5,1.0,3.0,14.0,6.5,4.0,1.0,0.0,0.0,1.0
11761.0,1.0,5.0,32.0,9.0,0.0,4.0,20.0,20.0,4.0,5.0,0.0,0.0,1.0
11763.0,1.0,5.0,22.0,0.5,0.0,1.0,16.0,11.5,4.0,5.0,0.0,0.0,1.0
11767.0,1.0,5.0,32.0,9.0,0.0,1.0,16.0,20.0,3.0,5.0,0.0,0.0,1.0
11768.0,1.0,4.0,42.0,23.0,3.0,3.0,12.0,20.0,3.0,5.0,0.0,0.0,1.0
11775.0,1.0,4.0,22.0,2.5,0.0,3.0,14.0,11.5,2.0,2.0,0.0,0.0,1.0
11778.0,1.0,5.0,32.0,13.0,1.0,3.0,16.0,20.0,3.0,5.0,0.0,0.0,1.0
11779.0,1.0,5.0,22.0,6.0,1.0,1.0,12.0,11.5,3.0,4.0,0.0,0.0,1.0
11783.0,1.0,2.0,42.0,23.0,4.0,2.0,14.0,14.0,4.0,5.0,0.0,0.0,1.0
11791.0,1.0,5.0,22.0,2.5,0.0,4.0,12.0,11.5,4.0,4.0,0.0,0.0,1.0
11806.0,1.0,5.0,32.0,13.0,2.0,2.0,14.0,11.5,3.0,4.0,0.0,0.0,1.0
11810.0,1.0,5.0,22.0,0.5,0.0,3.0,14.0,9.0,3.0,4.0,0.0,0.0,1.0
11816.0,1.0,5.0,22.0,2.5,0.0,1.0,17.0,9.0,4.0,1.0,0.0,0.0,1.0
11821.0,1.0,5.0,22.0,2.5,0.0,1.0,14.0,9.0,4.0,1.0,0.0,0.0,1.0
11827.0,1.0,4.0,42.0,23.0,5.5,3.0,16.0,14.0,5.0,5.0,0.0,0.0,1.0
11829.0,1.0,5.0,22.0,2.5,0.0,3.0,16.0,11.5,3.0,5.0,0.0,0.0,1.0
11830.0,1.0,4.0,37.0,13.0,1.0,4.0,20.0,9.0,6.0,4.0,0.0,0.0,1.0
11833.0,1.0,5.0,27.0,2.5,0.0,2.0,20.0,14.0,4.0,4.0,0.0,0.0,1.0
11835.0,1.0,3.0,22.0,0.5,1.0,4.0,12.0,11.5,5.0,4.0,0.0,0.0,1.0
11836.0,1.0,4.0,27.0,2.5,1.0,3.0,14.0,20.0,5.0,5.0,0.0,0.0,1.0
11841.0,1.0,5.0,22.0,2.5,0.0,1.0,12.0,9.0,2.0,4.0,0.0,0.0,1.0
11842.0,1.0,5.0,22.0,6.0,2.0,2.0,12.0,4.0,2.0,4.0,0.0,0.0,1.0
11844.0,1.0,4.0,27.0,6.0,2.0,1.0,14.0,14.0,5.0,5.0,0.0,0.0,1.0
11845.0,1.0,5.0,22.0,0.5,0.0,2.0,17.0,4.0,3.0,1.0,0.0,0.0,1.0
11848.0,1.0,3.0,27.0,9.0,1.0,2.0,14.0,4.0,3.0,4.0,0.0,0.0,1.0
11852.0,1.0,5.0,42.0,23.0,4.0,3.0,14.0,40.0,5.0,5.0,0.0,0.0,1.0
11853.0,1.0,5.0,22.0,2.5,0.0,1.0,14.0,20.0,3.0,4.0,0.0,0.0,1.0
11854.0,1.0,4.0,22.0,2.5,1.0,2.0,12.0,14.0,3.0,4.0,0.0,0.0,1.0
11856.0,1.0,5.0,32.0,2.5,0.0,3.0,16.0,40.0,4.0,5.0,0.0,0.0,1.0
11875.0,1.0,4.0,27.0,2.5,0.0,1.0,20.0,9.0,4.0,4.0,0.0,0.0,1.0
11877.0,1.0,4.0,27.0,2.5,0.0,3.0,17.0,11.5,4.0,1.0,0.0,0.0,1.0
11880.0,1.0,4.0,22.0,2.5,0.0,2.0,14.0,9.0,3.0,2.0,0.0,0.0,1.0
11882.0,1.0,4.0,32.0,13.0,2.0,2.0,17.0,40.0,4.0,6.0,0.0,0.0,1.0
11885.0,1.0,5.0,17.5,0.5,0.0,4.0,12.0,11.5,4.0,5.0,0.0,0.0,1.0
11889.0,1.0,3.0,37.0,16.5,3.0,3.0,14.0,11.5,3.0,4.0,0.0,0.0,1.0
11893.0,1.0,4.0,27.0,6.0,1.0,2.0,14.0,9.0,3.0,1.0,0.0,0.0,1.0
11894.0,1.0,4.0,22.0,2.5,0.0,3.0,14.0,6.5,3.0,4.0,0.0,0.0,1.0
11907.0,1.0,4.0,22.0,2.5,0.0,1.0,14.0,14.0,3.0,3.0,0.0,0.0,1.0
11910.0,1.0,3.0,22.0,2.5,1.0,3.0,14.0,14.0,3.0,2.0,0.0,0.0,1.0
11921.0,1.0,4.0,32.0,13.0,2.0,3.0,12.0,11.5,5.0,4.0,0.0,0.0,1.0
11926.0,1.0,5.0,42.0,23.0,2.0,3.0,12.0,20.0,2.0,3.0,0.0,0.0,1.0
11930.0,1.0,5.0,32.0,9.0,0.0,3.0,16.0,14.0,5.0,4.0,0.0,0.0,1.0
11931.0,1.0,5.0,32.0,6.0,2.0,2.0,17.0,20.0,6.0,6.0,0.0,0.0,1.0
11941.0,1.0,5.0,22.0,6.0,1.0,2.0,14.0,20.0,3.0,4.0,0.0,0.0,1.0
11947.0,1.0,3.0,37.0,13.0,1.0,3.0,20.0,20.0,4.0,4.0,0.0,0.0,1.0
11951.0,1.0,3.0,42.0,23.0,5.5,2.0,14.0,20.0,3.0,4.0,0.0,0.0,1.0
11953.0,1.0,4.0,22.0,2.5,0.0,2.0,14.0,20.0,3.0,6.0,0.0,0.0,1.0
11955.0,1.0,4.0,22.0,0.5,0.0,3.0,14.0,6.5,1.0,1.0,0.0,0.0,1.0
11957.0,1.0,4.0,22.0,0.5,0.0,3.0,14.0,11.5,3.0,4.0,0.0,0.0,1.0
11958.0,1.0,5.0,27.0,2.5,0.0,3.0,14.0,9.0,4.0,1.0,0.0,0.0,1.0
11969.0,1.0,5.0,27.0,0.5,0.0,1.0,14.0,20.0,2.0,6.0,0.0,0.0,1.0
11970.0,1.0,4.0,37.0,23.0,5.5,4.0,14.0,11.5,4.0,4.0,0.0,0.0,1.0
11973.0,1.0,4.0,22.0,2.5,0.0,1.0,14.0,9.0,4.0,2.0,0.0,0.0,1.0
11977.0,1.0,4.0,27.0,2.5,3.0,1.0,16.0,20.0,3.0,4.0,0.0,0.0,1.0
11978.0,1.0,4.0,22.0,0.5,0.0,2.0,14.0,14.0,2.0,2.0,0.0,0.0,1.0
11981.0,1.0,3.0,37.0,9.0,2.0,3.0,16.0,11.5,4.0,5.0,0.0,0.0,1.0
11990.0,1.0,5.0,37.0,16.5,3.0,4.0,14.0,14.0,4.0,2.0,0.0,0.0,1.0
11991.0,1.0,3.0,27.0,6.0,0.0,1.0,17.0,20.0,2.0,6.0,0.0,0.0,1.0
11996.0,1.0,3.0,27.0,9.0,3.0,2.0,12.0,11.5,2.0,2.0,0.0,0.0,1.0
11997.0,1.0,4.0,22.0,2.5,0.0,2.0,14.0,11.5,3.0,4.0,0.0,0.0,1.0
12020.0,1.0,5.0,42.0,23.0,3.0,4.0,16.0,20.0,4.0,5.0,0.0,0.0,1.0
12021.0,1.0,5.0,27.0,2.5,1.0,3.0,16.0,20.0,5.0,5.0,0.0,0.0,1.0
12030.0,1.0,5.0,22.0,0.5,0.0,3.0,17.0,20.0,4.0,4.0,0.0,0.0,1.0
12037.0,1.0,5.0,27.0,2.5,0.0,3.0,16.0,6.5,3.0,1.0,0.0,0.0,1.0
12046.0,1.0,4.0,22.0,2.5,0.0,1.0,14.0,11.5,5.0,2.0,0.0,0.0,1.0
12049.0,1.0,4.0,27.0,9.0,2.0,3.0,14.0,14.0,5.0,5.0,0.0,0.0,1.0
12052.0,1.0,5.0,37.0,16.5,2.0,3.0,12.0,11.5,2.0,4.0,0.0,0.0,1.0
12054.0,1.0,4.0,22.0,6.0,2.0,2.0,12.0,11.5,3.0,5.0,0.0,0.0,1.0
12057.0,1.0,4.0,32.0,16.5,4.0,2.0,16.0,20.0,5.0,6.0,0.0,0.0,1.0
12058.0,1.0,5.0,22.0,2.5,0.0,2.0,14.0,20.0,3.0,6.0,0.0,0.0,1.0
12059.0,1.0,4.0,32.0,2.5,0.0,2.0,12.0,20.0,3.0,4.0,0.0,0.0,1.0
12060.0,1.0,5.0,37.0,23.0,5.5,4.0,12.0,11.5,2.0,5.0,0.0,0.0,1.0
12063.0,1.0,5.0,22.0,0.5,0.0,2.0,12.0,11.5,3.0,4.0,0.0,0.0,1.0
12065.0,1.0,5.0,27.0,6.0,1.0,1.0,16.0,4.0,2.0,1.0,0.0,0.0,1.0
12069.0,1.0,4.0,22.0,2.5,2.0,2.0,12.0,4.0,3.0,2.0,0.0,0.0,1.0
12070.0,1.0,5.0,22.0,2.5,0.0,2.0,14.0,9.0,6.0,4.0,0.0,0.0,1.0
12071.0,1.0,4.0,32.0,13.0,2.0,4.0,14.0,20.0,3.0,6.0,0.0,0.0,1.0
12086.0,1.0,4.0,27.0,9.0,2.0,2.0,20.0,20.0,4.0,5.0,0.0,0.0,1.0
12092.0,1.0,4.0,22.0,2.5,1.0,2.0,12.0,20.0,3.0,4.0,0.0,0.0,1.0
12095.0,1.0,3.0,22.0,2.5,1.0,2.0,14.0,11.5,5.0,5.0,0.0,0.0,1.0
12099.0,1.0,5.0,22.0,2.5,0.0,3.0,14.0,20.0,3.0,4.0,0.0,0.0,1.0
12100.0,1.0,3.0,22.0,2.5,0.0,2.0,16.0,14.0,3.0,5.0,0.0,0.0,1.0
12106.0,1.0,5.0,22.0,0.5,0.0,4.0,14.0,11.5,5.0,5.0,0.0,0.0,1.0
12109.0,1.0,5.0,42.0,9.0,0.0,3.0,16.0,20.0,4.0,4.0,0.0,0.0,1.0
12115.0,1.0,4.0,32.0,9.0,1.0,3.0,17.0,20.0,5.0,4.0,0.0,0.0,1.0
12116.0,1.0,5.0,32.0,6.0,2.0,4.0,17.0,40.0,2.0,6.0,0.0,0.0,1.0
12125.0,1.0,5.0,27.0,6.0,0.0,2.0,20.0,20.0,4.0,5.0,0.0,0.0,1.0
12126.0,1.0,5.0,27.0,6.0,2.0,4.0,16.0,9.0,4.0,4.0,0.0,0.0,1.0
12127.0,1.0,5.0,22.0,2.5,1.0,3.0,12.0,9.0,4.0,4.0,0.0,0.0,1.0
12134.0,1.0,5.0,22.0,2.5,0.0,2.0,14.0,20.0,4.0,4.0,0.0,0.0,1.0
12139.0,1.0,4.0,22.0,2.5,0.0,3.0,16.0,11.5,4.0,6.0,0.0,0.0,1.0
12143.0,1.0,4.0,22.0,2.5,1.0,2.0,14.0,6.5,3.0,2.0,0.0,0.0,1.0
12150.0,1.0,5.0,42.0,23.0,2.0,3.0,14.0,40.0,3.0,5.0,0.0,0.0,1.0
12153.0,1.0,5.0,32.0,13.0,0.0,2.0,16.0,40.0,3.0,5.0,0.0,0.0,1.0
12157.0,1.0,5.0,22.0,2.5,0.0,1.0,12.0,6.5,3.0,1.0,0.0,0.0,1.0
12159.0,1.0,5.0,22.0,9.0,3.0,2.0,14.0,20.0,5.0,4.0,0.0,0.0,1.0
12171.0,1.0,5.0,27.0,0.5,0.0,2.0,16.0,20.0,3.0,5.0,0.0,0.0,1.0
12176.0,1.0,3.0,32.0,6.0,0.0,2.0,9.0,11.5,2.0,2.0,0.0,0.0,1.0
12179.0,1.0,5.0,22.0,2.5,0.0,1.0,17.0,4.0,1.0,1.0,0.0,0.0,1.0
12182.0,1.0,4.0,32.0,16.5,5.5,2.0,16.0,20.0,4.0,4.0,0.0,0.0,1.0
12183.0,1.0,4.0,37.0,6.0,1.0,3.0,20.0,40.0,6.0,6.0,0.0,0.0,1.0
12189.0,1.0,5.0,42.0,23.0,2.0,2.0,17.0,20.0,3.0,5.0,0.0,0.0,1.0
12191.0,1.0,5.0,27.0,2.5,0.0,3.0,17.0,20.0,5.0,5.0,0.0,0.0,1.0
12194.0,1.0,5.0,42.0,23.0,2.0,3.0,14.0,40.0,5.0,5.0,0.0,0.0,1.0
12199.0,1.0,5.0,27.0,6.0,2.0,1.0,14.0,20.0,5.0,5.0,0.0,0.0,1.0
12200.0,1.0,5.0,32.0,13.0,2.0,3.0,17.0,20.0,4.0,5.0,0.0,0.0,1.0
12204.0,1.0,5.0,22.0,2.5,0.0,2.0,16.0,11.5,4.0,5.0,0.0,0.0,1.0
12207.0,1.0,5.0,22.0,2.5,0.0,1.0,14.0,20.0,3.0,4.0,0.0,0.0,1.0
12215.0,1.0,5.0,22.0,2.5,0.0,3.0,12.0,20.0,3.0,2.0,0.0,0.0,1.0
12219.0,1.0,2.0,32.0,13.0,4.0,3.0,12.0,20.0,3.0,2.0,0.0,0.0,1.0
12234.0,1.0,5.0,37.0,16.5,4.0,4.0,16.0,40.0,4.0,2.0,0.0,0.0,1.0
12237.0,1.0,5.0,37.0,16.5,5.5,4.0,12.0,40.0,3.0,6.0,0.0,0.0,1.0
12242.0,1.0,4.0,22.0,6.0,2.0,1.0,12.0,14.0,3.0,4.0,0.0,0.0,1.0
12257.0,1.0,3.0,37.0,9.0,0.0,4.0,12.0,14.0,3.0,3.0,0.0,0.0,1.0
12259.0,1.0,4.0,27.0,6.0,1.0,1.0,17.0,6.5,4.0,4.0,0.0,0.0,1.0
12260.0,1.0,5.0,22.0,2.5,1.0,2.0,12.0,6.5,3.0,3.0,0.0,0.0,1.0
12267.0,1.0,4.0,22.0,2.5,1.0,3.0,14.0,11.5,4.0,4.0,0.0,0.0,1.0
12277.0,1.0,5.0,32.0,13.0,2.0,3.0,12.0,11.5,3.0,5.0,0.0,0.0,1.0
12281.0,1.0,5.0,27.0,2.5,0.0,3.0,17.0,11.5,4.0,2.0,0.0,0.0,1.0
12287.0,1.0,4.0,27.0,6.0,3.0,4.0,14.0,40.0,4.0,2.0,0.0,0.0,1.0
12292.0,1.0,3.0,22.0,6.0,1.0,1.0,12.0,20.0,3.0,6.0,0.0,0.0,1.0
12293.0,1.0,4.0,22.0,2.5,0.0,4.0,17.0,20.0,4.0,4.0,0.0,0.0,1.0
12302.0,1.0,5.0,27.0,9.0,0.0,4.0,20.0,40.0,4.0,6.0,0.0,0.0,1.0
12305.0,1.0,3.0,42.0,23.0,4.0,4.0,14.0,20.0,5.0,4.0,0.0,0.0,1.0
12306.0,1.0,4.0,32.0,16.5,4.0,3.0,14.0,14.0,3.0,3.0,0.0,0.0,1.0
12310.0,1.0,5.0,22.0,2.5,0.0,4.0,16.0,14.0,3.0,3.0,0.0,0.0,1.0
12311.0,1.0,5.0,27.0,0.5,0.0,2.0,16.0,20.0,4.0,4.0,0.0,0.0,1.0
12313.0,1.0,5.0,37.0,23.0,3.0,2.0,14.0,40.0,4.0,5.0,0.0,0.0,1.0
12314.0,1.0,5.0,27.0,2.5,0.0,1.0,12.0,14.0,3.0,4.0,0.0,0.0,1.0
12320.0,1.0,5.0,22.0,2.5,1.0,4.0,12.0,6.5,3.0,2.0,0.0,0.0,1.0
12323.0,1.0,5.0,22.0,2.5,2.0,1.0,16.0,9.0,3.0,6.0,0.0,0.0,1.0
12333.0,1.0,5.0,27.0,2.5,0.0,3.0,14.0,20.0,3.0,5.0,0.0,0.0,1.0
12340.0,1.0,4.0,27.0,6.0,1.0,2.0,17.0,20.0,4.0,5.0,0.0,0.0,1.0
12342.0,1.0,2.0,27.0,2.5,1.0,3.0,12.0,6.5,4.0,5.0,0.0,0.0,1.0
12344.0,1.0,4.0,37.0,16.5,3.0,3.0,14.0,20.0,3.0,2.0,0.0,0.0,1.0
12348.0,1.0,4.0,32.0,16.5,2.0,3.0,16.0,40.0,4.0,4.0,0.0,0.0,1.0
12352.0,1.0,4.0,27.0,6.0,0.0,1.0,20.0,9.0,4.0,1.0,0.0,0.0,1.0
12354.0,1.0,5.0,27.0,9.0,3.0,3.0,12.0,11.5,2.0,4.0,0.0,0.0,1.0
12359.0,1.0,4.0,27.0,2.5,0.0,3.0,17.0,20.0,4.0,5.0,0.0,0.0,1.0
12365.0,1.0,3.0,22.0,6.0,1.0,2.0,16.0,9.0,1.0,3.0,0.0,0.0,1.0
12367.0,1.0,2.0,27.0,9.0,2.0,3.0,14.0,14.0,3.0,2.0,0.0,0.0,1.0
12378.0,1.0,5.0,27.0,9.0,3.0,3.0,14.0,6.5,3.0,4.0,0.0,0.0,1.0
12386.0,1.0,5.0,22.0,0.5,0.0,3.0,14.0,4.0,3.0,1.0,0.0,0.0,1.0
12392.0,1.0,4.0,27.0,9.0,2.0,3.0,12.0,9.0,2.0,4.0,0.0,0.0,1.0
12394.0,1.0,5.0,32.0,13.0,2.0,3.0,12.0,20.0,3.0,4.0,0.0,0.0,1.0
12396.0,1.0,5.0,27.0,0.5,0.0,2.0,16.0,14.0,5.0,4.0,0.0,0.0,1.0
12404.0,1.0,4.0,42.0,23.0,5.5,3.0,12.0,11.5,5.0,4.0,0.0,0.0,1.0
